Fideid,Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag
4646681,Uhlendorf_Kristina_Dr.,GER,F,1971,,2060,,,wi
3903001,VarelaLaMadrid_TilsiaCarolina,VEN,F,1994,WIM,2060,2033,1972,
4185005,Voevodina_Alexandra,RUS,F,1988,WFM,2060,,,wi
4644875,Wiesner_Gundula,GER,F,1981,WFM,2060,,,wi
1212605,Argyo_Nora,ROU,F,1987,,2059,,,wi
24107476,Bragina_Anastasia,RUS,F,1992,,2059,,,wi
5004969,DolanChampa_Bose,IND,F,1976,,2059,,,wi
4181700,Egorova_Ekaterina,RUS,F,1989,WFM,2059,,,wi
1117750,Fassa_Anna,POL,F,1985,,2059,2022,1996,wi
602604,Flear_Christine,FRA,F,1967,WIM,2059,2128,,
1206419,Fratila_Adela,CAN,F,1979,WFM,2059,,,wi
1444972,Kakulidis_Ellen,DEN,F,1997,WCM,2059,1908,1852,
751138,Kassay_Lilla,HUN,F,1999,WFM,2059,2028,,
4181182,Kiseleva_Marina,RUS,F,1987,,2059,,,wi
3600424,MoncayoRomero_Evelyn,ECU,F,1981,WIM,2059,,2139,wi
4403657,Orozco_LuzElena,COL,F,1988,,2059,1950,1980,
4119126,Polyakova_Natalia,RUS,F,1961,WIM,2059,1806,1733,wi
3202950,Rozycki_Edyta,AUS,F,1971,,2059,,,wi
14108151,Tkachova_Anastasia,UKR,F,1995,,2059,2023,,wi
954748,Vujcic_Milena,SRB,F,2001,WFM,2059,1817,1821,
4180755,Abdullina_KamilaR.,RUS,F,1987,,2058,,,wi
4110650,Bezgodova_Svetlana,RUS,F,1971,WIM,2058,2126,2131,wi
1124471,Boder_Karolina,POL,F,1985,,2058,,,wi
24133051,Fukson_Sofija,RUS,F,1989,,2058,2006,2136,wi
1506420,Haug_MarianneWold,NOR,F,1992,,2058,2021,,wi
4118650,Kovalchuk_Anastasia,RUS,F,1991,,2058,,,wi
25035347,LakshmiC,IND,F,2003,WFM,2058,1676,1775,
12400254,Le_ThiPhuongLien,VIE,F,1979,WFM,2058,,,wi
12939560,Limbourg_Marina,GER,F,1983,,2058,,,
2256584,LinaresQuero_Alba,ESP,F,1985,,2058,,2005,wi
913600,Milicevic_Minka,SRB,F,1971,,2058,,,wi
4683358,Nattermueller_Irina,GER,F,1974,,2058,,,wi
12400718,Nguyen_ThuThuy,VIE,F,1976,,2058,,,wi
2025736,Nikolova_Ettie,USA,F,1989,,2058,,,wi
3900533,RoviraContreras_TairuManuela,VEN,F,1995,WIM,2058,2039,2062,
24166251,Bogachkova_Alena,RUS,F,1997,WFM,2057,1967,1866,
1207164,Crisan_Cristina,ROU,F,1967,WFM,2057,,,wi
4110706,Donchenko_Irina,GER,F,1961,,2057,1996,,wi
13603000,Gakhokidze_Tamar,GEO,F,1989,,2057,,,wi
4651200,Hesse_Maria,GER,F,1981,,2057,,,wi
34166170,Karelina_Viktoriya,RUS,F,2004,,2057,1825,1720,
14610213,Kejzar_Petra,SLO,F,1996,,2057,1873,2006,
24124877,Kisteneva_Liza,RUS,F,1998,WFM,2057,2040,2146,
34127655,Kutyanina_Mariya,RUS,F,2004,WFM,2057,1806,1884,
1104578,Leszczynska_Jolanta,POL,F,1966,,2057,,,wi
4174780,Minina_Veronika,RUS,F,1988,WFM,2057,1933,1927,wi
4151186,Oganezova_Tamila,RUS,F,1983,,2057,,,wi
14110377,Onischuk_Jana,UKR,F,1983,,2057,,,wi
4170105,Petrova_Alexandra,RUS,F,1985,WFM,2057,1928,1874,wi
2804875,Potikha_Liza,ISR,F,1980,,2057,,,wi
1122649,Poznanska_Katarzyna,POL,F,1986,,2057,2072,2000,
3301680,Ramirez_MariaEugenia,BOL,F,1988,WFM,2057,1978,1934,
24247464,Ronzhina_Mariana,RUS,F,1986,,2057,1899,1898,wi
34119601,Shubina_Ekaterina,RUS,F,2004,,2057,1819,1844,wi
109975,Villegas_Alicia,ARG,F,1967,,2057,,,wi
24609625,Voigt_Anna,GER,F,1982,,2057,,,wi
4801113,Al-Omari_Dalya,IRQ,F,1966,WCM,2056,,,wi
919853,Andric_Jelena,SWE,F,1978,WFM,2056,2011,1990,
4110552,Belova_Tamara,RUS,F,1946,,2056,,,wi
1206427,Ciuca_Elena-Carmen,ROU,F,1979,,2056,,,wi
2294907,ColladoBarbas_Laura,ESP,F,1993,WFM,2056,2132,2082,
4162285,Dordzhieva_Nadezhda,RUS,F,1986,WFM,2056,,,wi
3502317,FernandezVelazco_Dania,CUB,F,1991,,2056,,,wi
4608712,Gerlach-Buedinger_Manuela,GER,F,1967,,2056,,,wi
13704001,Kulakova_Veronika,KAZ,F,1975,,2056,,,wi
1113860,Maka-Polkowska_Magdalena,POL,F,1979,,2056,,,wi
1201778,Marin_Irina-Luiza,ROU,F,1970,WIM,2056,1976,1910,
24178802,Novikova_Ksenia,RUS,F,1998,,2056,1984,2016,wi
4166094,Petrova_Lyudmila,RUS,F,1978,WFM,2056,,,wi
897558,Raccanello_Marianna,ITA,F,2003,WFM,2056,1932,1808,
3514099,SanchezOnes_Yeny,CUB,F,1997,WIM,2056,,1972,wi
13701134,Strizhegotskaya_Svetlana,KAZ,F,,,2056,,,wi
14113120,Sukhaja_Victorija,UKR,F,1985,,2056,,,wi
4158504,Trafimova_Liudmila,RUS,F,1987,,2056,,,wi
24540943,Zhou_Lulu,ESP,F,2005,,2056,1687,1839,
2902702,Bakalova_Ivelina,BUL,F,1974,,2055,,,wi
910759,Boskovic_Malina,SRB,F,1944,,2055,,,wi
650692,Boulan_Laura,FRA,F,1986,,2055,,,wi
13603043,Butskhrikidze_Ana,GEO,F,1990,,2055,,,wi
1104810,Ciechocinska-Miecko_Zofia,POL,F,1957,,2055,,,wi
2500370,Cronin_April,IRL,F,1960,,2055,,,wi
7100396,Darmayanti_TaminD,INA,F,1963,,2055,,,wi
4400542,Guggenberger_IlseD.,COL,F,1942,WIM,2055,,,wi
3600190,Jimbo_Rocio,ECU,F,1968,,2055,,,wi
14200210,Kajumova_Irina,UZB,F,1959,WFM,2055,,,wi
2902494,Lalova_Valentina,BUL,F,1965,,2055,,,wi
4158482,Leontieva_Raisa,RUS,F,1934,,2055,,,wi
4212240,Manelidou_Maria,GRE,F,1992,WFM,2055,2038,2106,wi
711454,Menesi_Gizella,HUN,F,1973,,2055,,,wi
1123769,Mikulewicz_Joanna,POL,F,1987,WFM,2055,1970,1932,
4903900,Naran-Erdene_Naranbaatar,MGL,F,2002,WFM,2055,1693,1712,
24116157,Olenina_Aysa,RUS,F,1994,,2055,2097,2172,wi
24153796,Pavlova_Kseniia,RUS,F,1996,WFM,2055,2066,1950,wi
2902400,Pavlova_Marina,BUL,F,1960,,2055,,,wi
930644,Popovic_Jelena,SRB,F,1984,,2055,,,wi
2902478,Raeva_Olga,BUL,F,1968,,2055,,,wi
913588,Rakic_Olivera,SRB,F,1973,,2055,,,wi
24607886,Rath_Alina,GER,F,1988,,2055,2048,2108,
1206524,Sirbu_Dana-Cristina,ROU,F,1975,,2055,,,wi
14502607,Stanic_Jadranka,CRO,F,1967,,2055,,,wi
1008692,Veenstra_Petra,NED,F,1984,,2055,,,wi
8600481,Zhu_Liping,CHN,F,1965,,2055,,,wi
1300997,Baumann_Claude,SUI,F,1953,WFM,2054,,,wi
24112577,Borisova_Alina,RUS,F,1988,WFM,2054,,,wi
128350,Brizzi_MilagrosTatiana,ARG,F,1996,WIM,2054,1926,1844,
1124870,Cagara_Paulina,POL,F,1984,,2054,1934,2009,
3508757,DiazHernandez_Bexy,CUB,F,1983,WFM,2054,,,wi
24143731,Faizutdinova_Diana,RUS,F,1995,,2054,1948,1975,
1703820,Hansson_Susanne,SWE,F,1976,,2054,,,wi
8601763,Hu_Yi,CHN,F,1987,,2054,,,wi
4182995,Korotkova_Ekaterina,RUS,F,1988,,2054,2063,,wi
13506412,Lvova_Yulia,BLR,F,1992,,2054,,,wi
5007100,Nivedita_Sagade,IND,F,1980,,2054,,,wi
4110633,Petrushina_Nadezhda,RUS,F,1954,,2054,,,wi
102687,Rizzo_Marina,ARG,F,1965,WFM,2054,,,wi
24131890,Shevtchenko_Olesya,RUS,F,1979,WFM,2054,1894,2003,wi
1213288,Stanila_Raluca,ROU,F,1986,,2054,,,wi
9903615,Chandrasiri_NirmalaGeethani,SRI,F,1989,WFM,2053,,,wi
1501879,Dannevig_Gro,NOR,F,1977,,2053,,,wi
1104888,Dembecka-Sobierajewicz_Kamila,POL,F,1954,,2053,,,wi
2606496,Dinca_Cornelia,CAN,F,1989,WFM,2053,,,wi
14000431,Gurbanova_Maral,TKM,F,1981,WFM,2053,,,wi
4403096,Herrera_Milena,COL,F,1989,WIM,2053,2091,2073,
768499,Juhasz_Judit,HUN,F,2004,,2053,1893,2050,
13500015,Kaliadzich_Maryia,BLR,F,1996,,2053,1981,1914,wi
13704664,Karabayeva_Zhanna,KAZ,F,1994,,2053,1989,2087,wi
3400727,LarracheaFormas_Emilia,CHI,F,1976,WFM,2053,,2016,wi
3601757,ManosalvasCastro_Jeniffer,ECU,F,1988,,2053,,,wi
958336,Miljkovic_Jovana,SRB,F,1999,WFM,2053,1914,1867,
1143948,Murawko_Katarzyna,POL,F,1997,,2053,1924,1868,
4134770,Poushkova_N.,RUS,F,1957,,2053,,,wi
7400446,Richards-Porter_Deborah,JAM,F,1985,WIM,2053,1976,1970,wi
1124765,Rychlik_Hanna,POL,F,1986,,2053,1923,1989,wi
2213257,SebastianLorente_MariaPilar,ESP,F,1980,,2053,,,wi
14151219,Shyshka_Liudmila,UKR,F,1976,,2053,,,wi
1110675,Zaremba_Dorota,POL,F,1979,,2053,,,wi
12524093,ZavarMousavi_Mehrnoosh,IRI,F,1988,,2053,2041,2000,wi
1252640,Ciolacu_Alessia-Mihaela,ROU,F,2004,WFM,2052,1876,1687,
4166523,Dagaeva_Olga,RUS,F,,,2052,,,wi
12500852,Davoudifar_Pantea,IRI,F,1973,,2052,,,wi
4200969,Giaidzi_Aspasia,GRE,F,1971,WFM,2052,,,wi
704784,Haszon_KamillaSara,HUN,F,1997,,2052,1992,,
316130,Hodova_Lucie,CZE,F,1984,,2052,,,
14101190,Horoschavina_Oksana,UKR,F,1970,,2052,1994,1959,wi
2902435,Kalcheva_Natalia,BUL,F,1964,,2052,,,wi
13411551,Karimova_Turkana,AZE,F,,,2052,,,wi
633704,Lam_Sophie,FRA,F,1986,,2052,2053,2045,
3203182,Lip_Catherine,AUS,F,1986,WFM,2052,,,wi
4667727,Melikov_Svetlana,GER,F,1982,WFM,2052,,,wi
14110644,Mokriak_Liudmila,UKR,F,1984,WIM,2052,1993,2027,wi
24120596,Ognerubova_Anastasia,RUS,F,1993,WFM,2052,,,wi
5019354,Pon_NKrithika,IND,F,1992,WIM,2052,,2083,wi
4190033,Postnikova_Ludmila,RUS,F,,,2052,,,wi
24102547,Pustovidko_Anastasia,RUS,F,1997,WFM,2052,2000,1956,wi
13604643,Rizhamadze_Patman,GEO,F,1992,,2052,,2033,wi
5004934,Shah_Arpi,IND,F,1975,,2052,,,wi
4900316,Tungalag_Nyamaa,MGL,F,1969,WFM,2052,,,wi
5800781,Xu_Yaping,CHN,F,1965,,2052,,2022,wi
1115715,Zawadzka_Magdalena,POL,F,1981,WFM,2052,,,wi
408050,Atkins_Rita,ENG,F,1969,WIM,2051,,,wi
12563790,BehzadNazif_Parva,IRI,F,2004,,2051,1691,1771,
2010810,Chiang_Sarah,USA,F,1997,WFM,2051,,,wi
21805172,Dylag_Emilia,POL,F,2004,,2051,1737,1786,
3523900,GarciaTerry_Legna,CUB,F,2000,,2051,,,
1010930,Hof-VanRun_Rieke,NED,F,1985,,2051,,2062,
13400509,Ismayilova_Parvana,AZE,F,1982,WFM,2051,,2073,wi
2055031,Kiseleva_Svetlana,USA,F,1977,,2051,,,wi
24146137,Lezhepekova_Veronika,RUS,F,1995,WFM,2051,2075,2057,
34165697,Martynova_Anastasiya,RUS,F,1999,WFM,2051,1910,2017,wi
4145623,Posdeeva_Olga,RUS,F,1967,,2051,,,wi
1520660,Skaslien_Ingrid,NOR,F,2003,,2051,1655,1621,
14501783,Stadler_Brigita,CRO,F,1958,,2051,2093,2089,
4171454,Stomatova_Veronika,RUS,F,,,2051,,,wi
4671473,Storch_MaryAnn,GER,F,1981,,2051,,,wi
1103440,Szmacinska_Grazyna,POL,F,1953,WIM,2051,1803,1936,
13508903,Uzlavataya_Anhelina,BLR,F,1997,,2051,1867,1805,wi
4500598,Vark_Liina,EST,F,1977,,2051,,,wi
3508269,AddinesAguiar_Yensil,CUB,F,1983,WFM,2050,,,wi
10100334,Afonso_Flora,ANG,F,1976,WCM,2050,,,wi
8500312,Alabi_Omolola,NGR,F,,WCM,2050,,,wi
11100354,Blenman_Rashaana,BAR,F,1979,,2050,,,wi
3900991,CastanedaMontanez_KatiuskaMarelis,VEN,F,1982,WCM,2050,2033,,wi
4115422,Chepurnaya_Irina,RUS,F,,,2050,,,wi
3200540,Chua-Depasquale_Cathy,AUS,F,1959,,2050,,,wi
12800570,Civilkiene_Ilona,LTU,F,1975,,2050,,,wi
1701703,Claesson_Margareta,SWE,F,1958,,2050,1920,,wi
11600284,Eremina_Natalia,LAT,F,1967,,2050,,,wi
14300311,Erwee_Yvette,RSA,F,,,2050,,,wi
5201357,Espallardo_Christine,PHI,F,,,2050,,,wi
3100383,Franceschi_Mariela,PUR,F,,,2050,,,wi
14300338,Frank_Alita,RSA,F,,,2050,,,wi
3508293,FrometaDiaz_Dania,CUB,F,1987,WFM,2050,,,wi
1800574,Furmage_Sharon,WLS,F,1976,,2050,,,wi
2004682,Gasser_Katharine,USA,F,1947,,2050,,,wi
24125857,Golovina_Darya,RUS,F,1992,WFM,2050,1892,1775,wi
402613,Harwar_JulieA,ENG,F,1971,WFM,2050,,,wi
9301062,Hassan_Jawaher,UAE,F,,,2050,,,wi
14147491,Hryshchenko_Kamila,UKR,F,2002,,2050,1935,1939,
9301054,Hussain_Noora,UAE,F,,,2050,2032,,wi
736341,Kabai_Zsuzsanna,HUN,F,1995,WFM,2050,2076,,
7104340,Khadijah_Qurota`ain,INA,F,1996,WFM,2050,,2063,
1110667,Konstanciuk_Joanna,POL,F,1979,,2050,1890,1799,wi
911208,Kosanovic_Olgica,SRB,F,1961,,2050,,,wi
14601230,Kosec_Tina,SLO,F,1973,,2050,1981,,wi
14901510,Kovacova_Zuzana,BER,F,1974,WFM,2050,2011,2053,
4181255,Kravtsova_Anastasia,RUS,F,1986,WFM,2050,,,wi
5700957,Lee_HengJunSamantha,MAS,F,,,2050,,,wi
5104203,LopezRomo_Vanessa,MEX,F,,,2050,,,wi
11000392,Mangarai_Abigail,ZIM,F,,,2050,,,wi
10100229,Mendes_Nair,ANG,F,1978,WCM,2050,,,wi
14300320,Minnaar_Michelle,RSA,F,,,2050,,,wi
11300108,Mosiakgabo_Boitumelo,BOT,F,,,2050,,,wi
2501325,O'Siochru_Mairead,IRL,F,1963,,2050,,,wi
14605872,Orehek_Spela,SLO,F,1991,WFM,2050,1999,1926,
7400365,Palmer_Maria,JAM,F,1975,WCM,2050,,,wi
4684770,Paul_Carmen_Dr.,GER,F,1959,,2050,,,wi
302783,Prymulova_Ruslana,CZE,F,1965,,2050,,,wi
13400274,Saidova_Tarana,AZE,F,1970,,2050,,,wi
4608887,Schneider_Beatrix,GER,F,1969,,2050,,,wi
704679,Sebestyen_Mariann,HUN,F,1970,,2050,,,wi
3401421,Sepulveda_LauraAlicia,CHI,F,1981,,2050,,,wi
2100657,Simonsen_Iluska,BRA,F,,,2050,,,wi
1129821,Smarsz_Agata,POL,F,1988,,2050,2072,1883,
3405699,SteffenVillanueva_Renate,CHI,F,1988,,2050,,,wi
11600292,Stepite_Inta,LAT,F,1971,,2050,,,wi
5800773,Tan_Winnie,SGP,F,1970,WCM,2050,,,wi
7000464,Tanaka_Haruko,JPN,F,1968,WCM,2050,,,wi
2802384,Tiomkin_Tatjana,ISR,F,,,2050,,,wi
4408721,ToroPinedo_Mariana,COL,F,1999,,2050,,,wi
2066777,Ulrich_Rachel,USA,F,2000,WFM,2050,,,wi
246336,Vanduyfhuys_Daria,BEL,F,2003,WFM,2050,1890,1844,
1109014,Walura_Karina,POL,F,1974,,2050,,,wi
4608780,Wasnetsky_Ursula,GER,F,1931,,2050,,,wi
9900586,Wijewardane_MC,SRI,F,1986,WFM,2050,,,wi
806757,Zavatta_Benedetta,ITA,F,1977,,2050,,,wi
32092253,AbrisquetaZudaire_Leyre,ESP,F,2005,WCM,2049,1625,1679,
3513300,AlarconVazquez_Lietis,CUB,F,1991,,2049,,2006,wi
2906864,Andreeva_Plamena,BUL,F,1987,WFM,2049,1967,,wi
4197135,Bogomolova_Ekaterina,RUS,F,1989,WFM,2049,,,wi
7101511,Chkartina_Gerhana,INA,F,1992,WCM,2049,,,wi
1001701,DeKleuver_Esther,NED,F,1968,WIM,2049,,,
931268,Foljan_Elizabeta,SRB,F,1983,,2049,,,wi
3501434,FrometaCastillo_Zirka,CUB,F,1963,WGM,2049,,2129,
12923338,Hund_Sarah,SUI,F,1998,,2049,1980,1944,
4131410,Klyasheva_Tatiana,RUS,F,1977,WFM,2049,1953,1912,wi
14117304,Kucherenko_Olena,UKR,F,1984,WCM,2049,1949,1971,wi
1104756,Lukasiewicz_Anna,POL,F,1970,,2049,1896,1920,
1211129,Munteanu_Violeta-Denisa,ROU,F,1985,WFM,2049,,,wi
24110949,Nikitina_Elena,RUS,F,1992,WFM,2049,2063,1983,
4657896,Schlein_Julia,GER,F,1980,,2049,,,wi
2256231,AlfonsoNogue_Beatriz,ESP,F,1968,WFM,2048,2023,2077,
4184971,Aseeva_Anastasia,RUS,F,1996,,2048,2035,2046,wi
5012325,Dadarkar_Manasi,IND,F,1982,,2048,,,wi
6400914,DeLaCruzNina_MercedesCristina,DOM,F,1982,WFM,2048,,,wi
3800857,Gallegos_Cecilia,PER,F,1978,,2048,,,wi
2020190,Itkis_Hana,USA,F,1988,WFM,2048,,,wi
1004026,JapTjoenSan_Linda,NED,F,1977,WIM,2048,,2102,
13600354,Kasoshvili_Tsiala,GEO,F,1963,WIM,2048,2145,2072,
1133810,Kasperek_Joanna,POL,F,1991,,2048,2000,1963,
24174602,Khusnutdinova_Alsu,RUS,F,1998,WFM,2048,2029,1998,wi
4681614,Kolbe_Jana,GER,F,1981,,2048,,,wi
4401549,Mateus_Martha,COL,F,1978,WIM,2048,1977,1938,
3100324,MurrayOrtiz_Gisela,PUR,F,,,2048,,,wi
4210794,Ntiloudi_Despina,GRE,F,1990,,2048,,,wi
10200100,Parveen_SeydaShabana,BAN,F,1969,WFM,2048,,,wi
601900,Roos_Celine,FRA,F,1953,WIM,2048,,,wi
1113364,Rusin_Beata,POL,F,1977,,2048,1999,,wi
34102019,Tatarinova_Yuliya,UKR,F,2005,,2048,,,wi
3409414,AbarcaGonzalez_Damaris,CHI,F,1990,WFM,2047,2008,2028,
816183,Battiston_Doris,ITA,F,1960,,2047,,,wi
1139118,Chrzaszcz_Malvina,POL,F,1994,,2047,1836,1883,
1024787,Dalemans_Diana,NED,F,1995,,2047,,,wi
5011787,Delphin_C.,IND,F,1985,,2047,,,wi
911160,Jevtic_Bojana,SRB,F,1971,,2047,,,wi
24124583,Kadieva_Nonna,RUS,F,1973,WFM,2047,,,wi
5011345,Kavitha_Ch,IND,F,1980,,2047,,,wi
4189680,Kiseleva_Veronika,RUS,F,1987,,2047,,,wi
14116332,Kovaleva_Marianna,UKR,F,1984,,2047,2027,1929,wi
13503227,Kravchenja_Anastasija,BLR,F,1984,WFM,2047,,,wi
13601776,Kvaratskhelia_Natia,GEO,F,1981,,2047,,,wi
916480,Marinkovic_Ruzica,SRB,F,1974,,2047,,,wi
4901533,Saikhanchimeg_Tsogtsaikhan,MGL,F,1995,,2047,1912,1949,
35009141,SanskritiGoyal,IND,F,2002,WFM,2047,1620,1710,
24168491,Semenova_Alena,RUS,F,1999,,2047,1982,2012,wi
4698894,Telschow_Petra,GER,F,1983,,2047,,,wi
1401203,Thygesen_ElseM.S.,DEN,F,1955,,2047,,,wi
1210793,Tutulan_Mihaela,ROU,F,1984,,2047,,,wi
14113813,Usoltseva_Polina,UKR,F,1995,WFM,2047,1885,1930,
734209,Vince_Viola,HUN,F,1991,,2047,,,wi
8600465,Wang_Yan,CHN,F,1965,,2047,,,wi
5709040,Azhar_PuteriMunajjahAz-Zahraa,MAS,F,2001,WIM,2046,1776,1738,
3506835,BaezHechavarria_Tatiana,CUB,F,1985,,2046,,,wi
723371,Bolvary_Tamara,HUN,F,1986,WFM,2046,,,wi
4176758,Chistyakova_Tatiana,RUS,F,1975,,2046,,,wi
706647,Farkas_Tunde,HUN,F,1973,,2046,,,wi
4623860,Fuchs_Antje,GER,F,1971,,2046,,,wi
12809780,Gedvilaite_Monika,IRL,F,1984,WFM,2046,,2065,wi
3508234,GinestaCaballero_OlgaLucia,CUB,F,1986,WFM,2046,,2113,wi
2900548,Ivanova_Simoneta,BUL,F,1997,WFM,2046,1965,1961,wi
4149670,Khurshudova_Lyudmila,RUS,F,1946,WIM,2046,1961,2018,
5800919,Liu_YangHazel,SGP,F,1990,WFM,2046,2065,2059,
4207513,Makka_Evanthia,GRE,F,1986,,2046,2144,2022,
1107437,Maleska_Anna,POL,F,1976,,2046,,,wi
609218,Martsynovskaya_Marina,FRA,F,1973,WIM,2046,2036,2066,wi
12800759,Milasiute_Vygante,LTU,F,1975,,2046,,,wi
3100499,PerezRamos_DollieMar,PUR,F,1985,,2046,,,wi
5015600,Rajadharshini_M.,IND,F,1989,,2046,2019,,wi
5120241,RoqueSola_Gisela,MEX,F,1998,WFM,2046,1877,1863,
924245,Stajic_Snezana,SRB,F,1979,,2046,,,wi
1106651,Wiliczkiewicz_Iwona,POL,F,1973,,2046,,,wi
4500474,Abishova_Anna,EST,F,1978,,2045,,,wi
14121018,Aganesova_Evgeniya,UKR,F,1992,,2045,,,wi
2601788,Apostolova_Penka,CAN,F,1965,WFM,2045,,,wi
4110617,Biglova_EvgeniaP,RUS,F,,,2045,,,wi
4608879,Borik_Annette,GER,F,1954,,2045,,,wi
1106520,Burczyk_Ewa,POL,F,1974,,2045,,,wi
102652,Burijovich_Liliana,ARG,F,1965,WIM,2045,2042,2122,
24138584,Chuprova_Irina,RUS,F,1997,,2045,2027,1968,wi
619809,Feuvrier_Stephanie,FRA,F,1980,,2045,,,wi
5108926,GutierrezMancillas_AliciaAbig,MEX,F,1990,WFM,2045,,,wi
1207431,Heutschi_Cornelia,ROU,F,1960,,2045,1999,,wi
13400371,Isaeva_Ayten,AZE,F,1977,,2045,,,wi
4110625,Jneva_Ineva,RUS,F,,,2045,,,wi
14900939,Kacincova_Jarmila,SVK,F,1976,,2045,,,wi
933791,Koncar_Aleksandra,SRB,F,1988,,2045,,,wi
14501821,Masnjak_Rajka,CRO,F,1937,,2045,,,wi
4164296,Mikhailova_Lubov,RUS,F,1995,,2045,2039,1970,wi
2602172,Mongeau_Diane,CAN,F,,WIM,2045,,,wi
24537330,NietoRego_Ana,ESP,F,2004,,2045,1654,1788,
944920,Nonkovic_Bogdana,SRB,F,1994,,2045,2056,2016,
4131274,Poliakova_Elena,RUS,F,1981,,2045,2010,,wi
5031931,Saranya_J,IND,F,1995,WFM,2045,2052,2115,
319953,Schirmbeck_Stepanka,CZE,F,1980,,2045,1927,1940,
4690982,Seeger_Franziska,GER,F,1987,,2045,,,wi
2802414,Smolenskaya_Viktoria,ISR,F,,,2045,,,wi
918660,Todorovic_Slavica,SRB,F,1974,,2045,,,wi
2605546,Wang_Yamei,CAN,F,1986,WFM,2045,2046,,wi
4622642,Zimmer_Annett,USA,F,1973,,2045,,,wi
704709,Zsogony_Ilona,HUN,F,1958,,2045,,,wi
2603861,Belc_Daniela,CAN,F,1970,WFM,2044,,,wi
4196260,Belkova_Natalya,RUS,F,1990,,2044,,,wi
734705,Bodone_HerczegSzilvia,HUN,F,1976,,2044,,,wi
109339,FloresMirabal_Nancy,ARG,F,1993,,2044,2006,1989,wi
1104837,Gazik_Renata,POL,F,1972,WIM,2044,,,
13300571,Grigoryan_Meri,ENG,F,1977,WFM,2044,1988,2007,
314781,Holusova_Tana,CZE,F,1986,WFM,2044,,2025,wi
4612450,Jahn_Constanze,GER,F,1963,WIM,2044,,,
1419897,Jorgensen_CarinaEilegaard,DEN,F,1987,,2044,,,wi
4165780,Kadtsyna_Yuliya,RUS,F,1986,,2044,,,wi
13800329,Korsakova_Tatiana,KGZ,F,1974,,2044,,,wi
769215,Kovacs_Judit,HUN,F,2002,,2044,1861,2018,
14114240,Kovtoniuk_Natalia,UKR,F,1988,,2044,,,wi
910791,Krpovic_Natasa,MNE,F,1971,WFM,2044,,1990,wi
13504720,Minina_Alena,BLR,F,1989,WFM,2044,,,wi
3505103,MorenoBasulto_Nallibys,CUB,F,1981,WFM,2044,,,wi
25016938,PotluriSayeSrreezza,IND,F,1999,,2044,1736,1779,
13401831,Rzayeva_Svetlana,AZE,F,1985,,2044,,,wi
21818754,Starosta_Martyna,POL,F,2006,WCM,2044,1800,1722,
2004526,Teasley_DorothyO.,USA,F,1941,WIM,2044,2055,,wi
5029422,Veena_MounicaM.,IND,F,1995,,2044,,,wi
24103624,Vykhodtceva_Nina,RUS,F,1986,WFM,2044,1983,1960,wi
24107662,Zarivkina_Victorya,RUS,F,1989,WFM,2044,2124,2151,wi
4626818,Amelang_Astrid,GER,F,1968,,2043,,,
5012422,Ashwini_Pacchapurkar,IND,F,1979,,2043,,,wi
13403389,Avdeyeva_Viktoriya,AZE,F,1990,,2043,,,wi
4184084,Balkhaeva_Soiana,RUS,F,1987,,2043,,,wi
730700,Balsai_Nikolett,HUN,F,1991,,2043,1942,,
13706322,Bauyrzhan_Arnash,KAZ,F,2000,,2043,1871,1741,
14120151,Bidkova_Viktoria,UKR,F,1987,,2043,,,wi
13602870,Chokhonelidze_Salome,GEO,F,1987,,2043,,,wi
14905400,Chorvatova_Elena,SVK,F,1983,,2043,,,wi
1194933,Czarniecka_Aleksandra,POL,F,2003,,2043,1703,1758,
2218542,FernandezBlanco_RulaOlga,ESP,F,1981,,2043,,,wi
24600873,Helmbold_Irene,GER,F,1987,,2043,,,wi
8609535,Huang_Mofei,CHN,F,,,2043,,1958,
24107263,Kazinskaya_Tatyana,RUS,F,1990,WFM,2043,,,wi
4143884,Kiparenko_Galina,RUS,F,1937,WFM,2043,,,wi
4115813,Kirikova_Maria,RUS,F,1983,,2043,,,wi
24102334,Kostoglotova_Valentina,RUS,F,1989,,2043,,,wi
12401722,Luong_NhatLinh,VIE,F,1989,WFM,2043,,,wi
4130766,Minakova_Olga,RUS,F,1973,,2043,,,wi
4193385,Mokretskaya_Veronika,RUS,F,1989,,2043,,,wi
30922615,Morris-Suzuki_Sophie,USA,F,2002,WFM,2043,1969,,
2216213,PablosTenrero_Raquel,ESP,F,1994,,2043,1926,1936,
12401242,Phan_DanHuyen,VIE,F,1981,,2043,,,wi
12917729,Schaefer_Annabelle,GER,F,1997,WCM,2043,,2117,wi
4612639,Seidemann_Ulricke,GER,F,1955,WFM,2043,,,wi
4173805,Shuvatkina_TatyanaV.,RUS,F,1973,WFM,2043,,,wi
1211196,Barbascu_Madalina,ROU,F,1984,,2042,,,wi
4119312,Chernova_Natalja,RUS,F,1947,,2042,1971,1949,wi
24608157,Chin_Karin,GER,F,1988,,2042,,,
4608798,Cohn_Irina,GER,F,1935,WFM,2042,,,wi
303380,Eretova_Jana,CZE,F,1973,,2042,2020,1994,
107042,FernandezNovas_Liliana,ARG,F,1982,WFM,2042,,,wi
4175166,Gorshkova_Evgeniya,RUS,F,,,2042,,,wi
