ranking_date,rank,name,title,country,rating,games,birth_year
27-05-13,15,Gelfand_Boris,g,ISR,2744,14,1968
27-05-13,16,Wang_Hao,g,CHN,2743,0,1989
27-05-13,17,Ponomariov_Ruslan,g,UKR,2742,11,1983
27-05-13,18,Kamsky_Gata,g,USA,2741,18,1974
27-05-13,19,Leko_Peter,g,HUN,2737,17,1979
27-05-13,20,Giri_Anish,g,NED,2734,20,1994
27-05-13,21,Jakovenko_Dmitry,g,RUS,2731,7,1983
27-05-13,22,Adams_Michael,g,ENG,2729,9,1971
27-05-13,23,Bacrot_Etienne,g,FRA,2725,33,1983
27-05-13,24,Andreikin_Dmitry,g,RUS,2724,6,1990
27-05-13,25,DominguezPerez_Leinier,g,CUB,2723,7,1983
27-05-13,26,Tomashevsky_Evgeny,g,RUS,2719,5,1987
27-05-13,27,Vachier-Lagrave_Maxime,g,FRA,2718,11,1990
27-05-13,28,Vitiugov_Nikita,g,RUS,2718,7,1987
27-05-13,29,Le_QuangLiem,g,VIE,2714,7,1991
27-05-13,30,Naiditsch_Arkadij,g,GER,2710,24,1985
27-05-13,31,Malakhov_Vladimir,g,RUS,2710,8,1980
27-05-13,32,Nepomniachtchi_Ian,g,RUS,2710,5,1990
27-05-13,33,Areshchenko_Alexander,g,UKR,2709,8,1986
27-05-13,34,Shirov_Alexei,g,LAT,2708,12,1972
27-05-13,35,Riazantsev_Alexander,g,RUS,2708,5,1985
27-05-13,36,BruzonBatista_Lazaro,g,CUB,2707,0,1982
27-05-13,37,Ding_Liren,g,CHN,2707,0,1992
27-05-13,38,Wang_Yue,g,CHN,2706,0,1987
27-05-13,39,Akopian_Vladimir,g,ARM,2705,9,1971
27-05-13,40,So_Wesley,g,PHI,2705,8,1993
27-05-13,41,Korobov_Anton,g,UKR,2705,7,1985
27-05-13,42,Harikrishna_P.,g,IND,2702,9,1986
27-05-13,43,Eljanov_Pavel,g,UKR,2702,5,1983
27-05-13,44,Jobava_Baadur,g,GEO,2702,5,1983
27-05-13,45,Wojtaszek_Radoslaw,g,POL,2701,9,1987
27-05-13,46,Alekseev_Evgeny,g,RUS,2700,10,1985
27-05-13,47,Cheparinov_Ivan,g,BUL,2700,5,1986
27-05-13,48,Kasimdzhanov_Rustam,g,UZB,2699,22,1979
27-05-13,49,Moiseenko_Alexander,g,UKR,2698,5,1980
27-05-13,50,Navara_David,g,CZE,2697,13,1985
27-05-13,51,McShane_LukeJ,g,ENG,2697,9,1984
27-05-13,52,Polgar_Judit,g,HUN,2696,0,1976
27-05-13,53,VallejoPons_Francisco,g,ESP,2695,13,1982
27-05-13,54,Rublevsky_Sergei,g,RUS,2695,6,1974
27-05-13,55,Almasi_Zoltan,g,HUN,2695,3,1976
27-05-13,56,Fressinet_Laurent,g,FRA,2693,11,1981
27-05-13,57,Movsesian_Sergei,g,ARM,2693,8,1978
27-05-13,58,Inarkiev_Ernesto,g,RUS,2690,2,1985
27-05-13,59,VanWely_Loek,g,NED,2689,5,1972
27-05-13,60,Berkes_Ferenc,g,HUN,2688,19,1985
27-05-13,61,Volokitin_Andrei,g,UKR,2687,11,1986
27-05-13,62,Grachev_Boris,g,RUS,2687,10,1986
27-05-13,63,Li_Chaob,g,CHN,2686,0,1989
27-05-13,64,Short_NigelD,g,ENG,2681,10,1965
27-05-13,65,Nisipeanu_Liviu-Dieter,g,ROU,2679,19,1976
27-05-13,66,Laznicka_Viktor,g,CZE,2679,9,1988
27-05-13,67,Efimenko_Zahar,g,UKR,2677,14,1985
27-05-13,68,Yu_Yangyi,g,CHN,2675,0,1994
27-05-13,69,Rapport_Richard,g,HUN,2674,20,1996
27-05-13,70,Gareev_Timur,g,USA,2674,0,1988
27-05-13,71,Gyimesi_Zoltan,g,HUN,2674,0,1977
27-05-13,72,Sutovsky_Emil,g,ISR,2673,6,1977
27-05-13,73,Bologan_Viktor,g,MDA,2672,10,1971
27-05-13,74,Sasikiran_Krishnan,g,IND,2669,7,1981
27-05-13,75,Motylev_Alexander,g,RUS,2669,6,1979
27-05-13,76,Sargissian_Gabriel,g,ARM,2667,9,1983
27-05-13,77,Ragger_Markus,g,AUT,2666,15,1988
27-05-13,78,Onischuk_Alexander,g,USA,2666,8,1975
27-05-13,79,Potkin_Vladimir,g,RUS,2666,4,1982
27-05-13,80,Smirin_Ilia,g,ISR,2663,9,1968
27-05-13,81,Bu_Xiangzhi,g,CHN,2662,0,1985
27-05-13,82,Fedorchuk_SergeyA.,g,UKR,2660,18,1981
27-05-13,83,Zhigalko_Sergei,g,BLR,2660,5,1989
27-05-13,84,Edouard_Romain,g,FRA,2659,19,1990
27-05-13,85,Kryvoruchko_Yuriy,g,UKR,2659,19,1986
27-05-13,86,GrandaZuniga_JulioE,g,PER,2659,15,1967
27-05-13,87,Nielsen_PeterHeine,g,DEN,2658,9,1973
27-05-13,88,Georgiev_Kiril,g,BUL,2657,11,1965
27-05-13,89,Gharamian_Tigran,g,FRA,2657,11,1984
27-05-13,90,Khairullin_Ildar,g,RUS,2657,3,1990
27-05-13,91,Meier_Georg,g,GER,2655,8,1987
27-05-13,92,Ivanisevic_Ivan,g,SRB,2655,6,1977
27-05-13,93,Zvjaginsev_Vadim,g,RUS,2655,4,1976
27-05-13,94,Iturrizaga_Eduardo,g,VEN,2655,0,1989
27-05-13,95,Kurnosov_Igor,g,RUS,2654,12,1985
27-05-13,96,Dreev_Aleksey,g,RUS,2654,9,1969
27-05-13,97,Matlakov_Maxim,g,RUS,2654,6,1991
27-05-13,98,Sjugirov_Sanan,g,RUS,2654,6,1993
27-05-13,99,Gajewski_Grzegorz,g,POL,2653,24,1985
27-05-13,100,Khismatullin_Denis,g,RUS,2653,7,1984
27-06-13,1,Carlsen_Magnus,g,NOR,2864,9,1990
27-06-13,2,Aronian_Levon,g,ARM,2813,18,1982
27-06-13,3,Kramnik_Vladimir,g,RUS,2803,9,1975
27-06-13,4,Anand_Viswanathan,g,IND,2786,18,1969
27-06-13,5,Nakamura_Hikaru,g,USA,2784,9,1987
27-06-13,6,Topalov_Veselin,g,BUL,2784,9,1975
27-06-13,7,Karjakin_Sergey,g,RUS,2782,9,1990
27-06-13,8,Grischuk_Alexander,g,RUS,2779,0,1983
27-06-13,9,Caruana_Fabiano,g,ITA,2774,0,1992
27-06-13,10,Morozevich_Alexander,g,RUS,2760,0,1977
27-06-13,11,Svidler_Peter,g,RUS,2759,18,1976
27-06-13,12,Gelfand_Boris,g,ISR,2755,9,1968
27-06-13,13,Ivanchuk_Vassily,g,UKR,2753,1,1969
27-06-13,14,Mamedyarov_Shakhriyar,g,AZE,2753,0,1985
27-06-13,15,Wang_Hao,g,CHN,2746,9,1989
27-06-13,16,Ponomariov_Ruslan,g,UKR,2743,2,1983
27-06-13,17,Kamsky_Gata,g,USA,2741,9,1974
27-06-13,18,Adams_Michael,g,ENG,2740,12,1971
27-06-13,19,Leko_Peter,g,HUN,2737,0,1979
27-06-13,20,Vitiugov_Nikita,g,RUS,2734,13,1987
27-06-13,21,Giri_Anish,g,NED,2734,0,1994
27-06-13,22,Radjabov_Teimour,g,AZE,2733,9,1987
27-06-13,23,DominguezPerez_Leinier,g,CUB,2727,10,1983
27-06-13,24,Bacrot_Etienne,g,FRA,2725,0,1983
27-06-13,25,Nepomniachtchi_Ian,g,RUS,2717,11,1990
27-06-13,26,Korobov_Anton,g,UKR,2715,13,1985
27-06-13,27,Alekseev_Evgeny,g,RUS,2714,11,1985
27-06-13,28,Jakovenko_Dmitry,g,RUS,2713,11,1983
27-06-13,29,Andreikin_Dmitry,g,RUS,2713,10,1990
27-06-13,30,Le_QuangLiem,g,VIE,2712,9,1991
27-06-13,31,Moiseenko_Alexander,g,UKR,2711,11,1980
27-06-13,32,Malakhov_Vladimir,g,RUS,2710,0,1980
27-06-13,33,Naiditsch_Arkadij,g,GER,2710,0,1985
27-06-13,34,Tomashevsky_Evgeny,g,RUS,2709,11,1987
27-06-13,35,Wojtaszek_Radoslaw,g,POL,2708,18,1987
27-06-13,36,Areshchenko_Alexander,g,UKR,2708,14,1986
27-06-13,37,Riazantsev_Alexander,g,RUS,2708,0,1985
27-06-13,38,Navara_David,g,CZE,2707,22,1985
27-06-13,39,Almasi_Zoltan,g,HUN,2707,21,1976
27-06-13,40,Eljanov_Pavel,g,UKR,2707,11,1983
27-06-13,41,Vachier-Lagrave_Maxime,g,FRA,2706,21,1990
27-06-13,42,VallejoPons_Francisco,g,ESP,2706,11,1982
27-06-13,43,Wang_Yue,g,CHN,2706,0,1987
27-06-13,44,So_Wesley,g,PHI,2705,0,1993
27-06-13,45,Shirov_Alexei,g,LAT,2703,8,1972
27-06-13,46,Ding_Liren,g,CHN,2702,9,1992
27-06-13,47,Fressinet_Laurent,g,FRA,2700,13,1981
27-06-13,48,Movsesian_Sergei,g,ARM,2699,16,1978
27-06-13,49,Kasimdzhanov_Rustam,g,UZB,2699,0,1979
27-06-13,50,McShane_LukeJ,g,ENG,2697,1,1984
27-06-13,51,Polgar_Judit,g,HUN,2696,0,1976
27-06-13,52,Rublevsky_Sergei,g,RUS,2695,0,1974
27-06-13,53,Li_Chaob,g,CHN,2693,27,1989
27-06-13,54,VanWely_Loek,g,NED,2693,18,1972
27-06-13,55,Akopian_Vladimir,g,ARM,2691,11,1971
27-06-13,56,Jobava_Baadur,g,GEO,2688,11,1983
27-06-13,57,BruzonBatista_Lazaro,g,CUB,2687,21,1982
27-06-13,58,Berkes_Ferenc,g,HUN,2687,11,1985
27-06-13,59,Volokitin_Andrei,g,UKR,2687,0,1986
27-06-13,60,Laznicka_Viktor,g,CZE,2684,22,1988
27-06-13,61,Grachev_Boris,g,RUS,2683,11,1986
27-06-13,62,Short_NigelD,g,ENG,2682,7,1965
27-06-13,63,Harikrishna_P.,g,IND,2680,10,1986
27-06-13,64,Inarkiev_Ernesto,g,RUS,2680,10,1985
27-06-13,65,GrandaZuniga_JulioE,g,PER,2679,11,1967
27-06-13,66,Cheparinov_Ivan,g,BUL,2678,14,1986
27-06-13,67,Gareev_Timur,g,USA,2676,9,1988
27-06-13,68,Yu_Yangyi,g,CHN,2675,0,1994
27-06-13,69,Rapport_Richard,g,HUN,2674,0,1996
27-06-13,70,Ragger_Markus,g,AUT,2672,16,1988
27-06-13,71,Bologan_Viktor,g,MDA,2672,0,1971
27-06-13,72,Sargissian_Gabriel,g,ARM,2671,11,1983
27-06-13,73,Dreev_Aleksey,g,RUS,2668,11,1969
27-06-13,74,Nisipeanu_Liviu-Dieter,g,ROU,2667,20,1976
27-06-13,75,Onischuk_Alexander,g,USA,2667,9,1975
27-06-13,76,Edouard_Romain,g,FRA,2666,7,1990
27-06-13,77,Fedorchuk_SergeyA.,g,UKR,2665,11,1981
27-06-13,78,Matlakov_Maxim,g,RUS,2665,5,1991
27-06-13,79,Shimanov_Aleksandr,g,RUS,2664,20,1992
27-06-13,80,Smirin_Ilia,g,ISR,2663,0,1968
27-06-13,81,Romanov_Evgeny,g,RUS,2662,11,1988
27-06-13,82,Bu_Xiangzhi,g,CHN,2662,0,1985
27-06-13,83,Zhigalko_Sergei,g,BLR,2661,20,1989
27-06-13,84,Safarli_Eltaj,g,AZE,2660,20,1992
27-06-13,85,Sasikiran_Krishnan,g,IND,2660,14,1981
27-06-13,86,Sutovsky_Emil,g,ISR,2660,11,1977
27-06-13,87,Kryvoruchko_Yuriy,g,UKR,2659,18,1986
27-06-13,88,Zvjaginsev_Vadim,g,RUS,2659,11,1976
27-06-13,89,Khairullin_Ildar,g,RUS,2658,10,1990
27-06-13,90,Khismatullin_Denis,g,RUS,2658,9,1984
27-06-13,91,Nielsen_PeterHeine,g,DEN,2658,0,1973
27-06-13,92,Kurnosov_Igor,g,RUS,2657,19,1985
27-06-13,93,Lysyj_Igor,g,RUS,2656,11,1987
27-06-13,94,Istratescu_Andrei,g,FRA,2655,11,1975
27-06-13,95,Lupulescu_Constantin,g,ROU,2655,11,1984
27-06-13,96,Motylev_Alexander,g,RUS,2655,11,1979
27-06-13,97,Gharamian_Tigran,g,FRA,2655,9,1984
27-06-13,98,Beliavsky_AlexanderG,g,SLO,2651,11,1953
27-06-13,99,Efimenko_Zahar,g,UKR,2651,5,1985
27-06-13,100,Kobalia_Mikhail,g,RUS,2651,0,1978
27-07-13,1,Carlsen_Magnus,g,NOR,2862,9,1990
27-07-13,2,Aronian_Levon,g,ARM,2813,0,1982
27-07-13,3,Caruana_Fabiano,g,ITA,2796,20,1992
27-07-13,4,Kramnik_Vladimir,g,RUS,2784,9,1975
27-07-13,5,Grischuk_Alexander,g,RUS,2780,11,1983
27-07-13,6,Karjakin_Sergey,g,RUS,2776,9,1990
27-07-13,7,Nakamura_Hikaru,g,USA,2775,20,1987
27-07-13,8,Anand_Viswanathan,g,IND,2775,9,1969
27-07-13,9,Gelfand_Boris,g,ISR,2773,9,1968
27-07-13,10,Topalov_Veselin,g,BUL,2767,11,1975
27-07-13,11,Kamsky_Gata,g,USA,2763,11,1974
27-07-13,12,Mamedyarov_Shakhriyar,g,AZE,2761,9,1985
27-07-13,13,DominguezPerez_Leinier,g,CUB,2757,11,1983
27-07-13,14,Ponomariov_Ruslan,g,UKR,2756,22,1983
27-07-13,15,Wang_Hao,g,CHN,2752,4,1989
27-07-13,16,Svidler_Peter,g,RUS,2746,11,1976
27-07-13,17,Adams_Michael,g,ENG,2740,0,1971
27-07-13,18,Leko_Peter,g,HUN,2737,0,1979
27-07-13,19,Morozevich_Alexander,g,RUS,2736,20,1977
27-07-13,20,Giri_Anish,g,NED,2734,0,1994
27-07-13,21,Vitiugov_Nikita,g,RUS,2734,0,1987
27-07-13,22,Ivanchuk_Vassily,g,UKR,2733,11,1969
27-07-13,23,Radjabov_Teimour,g,AZE,2733,0,1987
27-07-13,24,Andreikin_Dmitry,g,RUS,2727,9,1990
27-07-13,25,Korobov_Anton,g,UKR,2720,11,1985
27-07-13,26,Vachier-Lagrave_Maxime,g,FRA,2719,12,1990
27-07-13,27,Nepomniachtchi_Ian,g,RUS,2717,0,1990
27-07-13,28,Navara_David,g,CZE,2715,19,1985
27-07-13,29,Bacrot_Etienne,g,FRA,2714,17,1983
27-07-13,30,Ding_Liren,g,CHN,2714,9,1992
27-07-13,31,Alekseev_Evgeny,g,RUS,2714,0,1985
27-07-13,32,Jakovenko_Dmitry,g,RUS,2713,3,1983
27-07-13,33,Le_QuangLiem,g,VIE,2712,0,1991
27-07-13,34,Naiditsch_Arkadij,g,GER,2710,5,1985
27-07-13,35,Areshchenko_Alexander,g,UKR,2709,11,1986
27-07-13,36,Malakhov_Vladimir,g,RUS,2709,4,1980
27-07-13,37,Tomashevsky_Evgeny,g,RUS,2709,0,1987
27-07-13,38,So_Wesley,g,PHI,2708,18,1993
27-07-13,39,Fressinet_Laurent,g,FRA,2708,11,1981
27-07-13,40,Riazantsev_Alexander,g,RUS,2708,0,1985
27-07-13,41,Almasi_Zoltan,g,HUN,2707,0,1976
27-07-13,42,VallejoPons_Francisco,g,ESP,2706,0,1982
27-07-13,43,Wang_Yue,g,CHN,2705,15,1987
27-07-13,44,Eljanov_Pavel,g,UKR,2702,14,1983
27-07-13,45,VanWely_Loek,g,NED,2701,18,1972
27-07-13,46,Wojtaszek_Radoslaw,g,POL,2701,11,1987
27-07-13,47,Moiseenko_Alexander,g,UKR,2699,14,1980
27-07-13,48,Kasimdzhanov_Rustam,g,UZB,2699,13,1979
27-07-13,49,Movsesian_Sergei,g,ARM,2699,0,1978
27-07-13,50,McShane_LukeJ,g,ENG,2697,0,1984
27-07-13,51,Shirov_Alexei,g,LAT,2696,1,1972
27-07-13,52,Polgar_Judit,g,HUN,2696,0,1976
27-07-13,53,Rublevsky_Sergei,g,RUS,2695,0,1974
27-07-13,54,Rapport_Richard,g,HUN,2693,17,1996
27-07-13,55,Jobava_Baadur,g,GEO,2693,4,1983
27-07-13,56,Akopian_Vladimir,g,ARM,2691,0,1971
27-07-13,57,BruzonBatista_Lazaro,g,CUB,2689,9,1982
27-07-13,58,Volokitin_Andrei,g,UKR,2688,20,1986
27-07-13,59,Short_NigelD,g,ENG,2688,11,1965
27-07-13,60,Berkes_Ferenc,g,HUN,2687,0,1985
27-07-13,61,Li_Chaob,g,CHN,2686,11,1989
27-07-13,62,Laznicka_Viktor,g,CZE,2684,0,1988
27-07-13,63,Grachev_Boris,g,RUS,2683,0,1986
27-07-13,64,Ragger_Markus,g,AUT,2680,8,1988
27-07-13,65,Harikrishna_P.,g,IND,2680,0,1986
27-07-13,66,Inarkiev_Ernesto,g,RUS,2680,0,1985
27-07-13,67,GrandaZuniga_JulioE,g,PER,2679,0,1967
27-07-13,68,Kryvoruchko_Yuriy,g,UKR,2678,11,1986
27-07-13,69,Cheparinov_Ivan,g,BUL,2678,0,1986
27-07-13,70,Gareev_Timur,g,USA,2676,0,1988
27-07-13,71,Bologan_Viktor,g,MDA,2672,0,1971
27-07-13,72,Sargissian_Gabriel,g,ARM,2671,0,1983
27-07-13,73,Nisipeanu_Liviu-Dieter,g,ROU,2670,9,1976
27-07-13,74,Dreev_Aleksey,g,RUS,2668,0,1969
27-07-13,75,Fedorchuk_SergeyA.,g,UKR,2667,8,1981
27-07-13,76,Onischuk_Alexander,g,USA,2667,0,1975
27-07-13,77,Matlakov_Maxim,g,RUS,2665,0,1991
27-07-13,78,Bu_Xiangzhi,g,CHN,2664,24,1985
27-07-13,79,Shimanov_Aleksandr,g,RUS,2664,0,1992
27-07-13,80,Smirin_Ilia,g,ISR,2663,0,1968
27-07-13,81,Edouard_Romain,g,FRA,2662,11,1990
27-07-13,82,Romanov_Evgeny,g,RUS,2662,0,1988
27-07-13,83,Ni_Hua,g,CHN,2661,13,1983
27-07-13,84,Zhigalko_Sergei,g,BLR,2661,0,1989
27-07-13,85,Petrosian_TigranL.,g,ARM,2660,17,1984
27-07-13,86,Safarli_Eltaj,g,AZE,2660,0,1992
27-07-13,87,Sasikiran_Krishnan,g,IND,2660,0,1981
27-07-13,88,Sutovsky_Emil,g,ISR,2660,0,1977
27-07-13,89,Zvjaginsev_Vadim,g,RUS,2659,0,1976
27-07-13,90,Khairullin_Ildar,g,RUS,2658,0,1990
27-07-13,91,Khismatullin_Denis,g,RUS,2658,0,1984
27-07-13,92,Nielsen_PeterHeine,g,DEN,2658,0,1973
27-07-13,93,Yu_Yangyi,g,CHN,2657,24,1994
27-07-13,94,Efimenko_Zahar,g,UKR,2657,11,1985
27-07-13,95,Kurnosov_Igor,g,RUS,2657,0,1985
27-07-13,96,Lysyj_Igor,g,RUS,2656,0,1987
27-07-13,97,Gharamian_Tigran,g,FRA,2655,0,1984
27-07-13,98,Motylev_Alexander,g,RUS,2655,0,1979
27-07-13,99,Tiviakov_Sergei,g,NED,2654,10,1973
27-07-13,100,Gajewski_Grzegorz,g,POL,2653,11,1985
27-08-13,1,Carlsen_Magnus,g,NOR,2862,0,1990
27-08-13,2,Aronian_Levon,g,ARM,2813,0,1982
27-08-13,3,Caruana_Fabiano,g,ITA,2796,0,1992
27-08-13,4,Grischuk_Alexander,g,RUS,2785,11,1983
27-08-13,5,Kramnik_Vladimir,g,RUS,2784,0,1975
27-08-13,6,Mamedyarov_Shakhriyar,g,AZE,2775,11,1985
27-08-13,7,Anand_Viswanathan,g,IND,2775,0,1969
27-08-13,8,Karjakin_Sergey,g,RUS,2772,11,1990
27-08-13,9,Nakamura_Hikaru,g,USA,2772,4,1987
27-08-13,10,Topalov_Veselin,g,BUL,2769,11,1975
27-08-13,11,Gelfand_Boris,g,ISR,2764,11,1968
27-08-13,12,DominguezPerez_Leinier,g,CUB,2757,0,1983
27-08-13,13,Ponomariov_Ruslan,g,UKR,2756,0,1983
27-08-13,14,Wang_Hao,g,CHN,2747,11,1989
27-08-13,15,Svidler_Peter,g,RUS,2746,0,1976
27-08-13,16,Leko_Peter,g,HUN,2744,11,1979
27-08-13,17,Kamsky_Gata,g,USA,2741,11,1974
27-08-13,18,Adams_Michael,g,ENG,2740,0,1971
27-08-13,19,Morozevich_Alexander,g,RUS,2739,11,1977
27-08-13,20,Giri_Anish,g,NED,2737,11,1994
27-08-13,21,Radjabov_Teimour,g,AZE,2733,0,1987
27-08-13,22,Ivanchuk_Vassily,g,UKR,2731,11,1969
27-08-13,23,Jakovenko_Dmitry,g,RUS,2724,16,1983
27-08-13,24,Nepomniachtchi_Ian,g,RUS,2723,9,1990
27-08-13,25,Korobov_Anton,g,UKR,2720,0,1985
27-08-13,26,Vitiugov_Nikita,g,RUS,2719,9,1987
27-08-13,27,Vachier-Lagrave_Maxime,g,FRA,2719,0,1990
27-08-13,28,Ding_Liren,g,CHN,2718,10,1992
27-08-13,29,Andreikin_Dmitry,g,RUS,2716,9,1990
27-08-13,30,Navara_David,g,CZE,2715,7,1985
27-08-13,31,Bacrot_Etienne,g,FRA,2714,0,1983
27-08-13,32,Wang_Yue,g,CHN,2713,14,1987
27-08-13,33,Alekseev_Evgeny,g,RUS,2710,18,1985
27-08-13,34,So_Wesley,g,PHI,2710,9,1993
27-08-13,35,Naiditsch_Arkadij,g,GER,2710,0,1985
27-08-13,36,Areshchenko_Alexander,g,UKR,2709,0,1986
27-08-13,37,Fressinet_Laurent,g,FRA,2708,0,1981
27-08-13,38,Malakhov_Vladimir,g,RUS,2707,3,1980
27-08-13,39,Almasi_Zoltan,g,HUN,2707,0,1976
27-08-13,40,Tomashevsky_Evgeny,g,RUS,2706,9,1987
27-08-13,41,VallejoPons_Francisco,g,ESP,2706,0,1982
27-08-13,42,Le_QuangLiem,g,VIE,2702,7,1991
27-08-13,43,Eljanov_Pavel,g,UKR,2702,0,1983
27-08-13,44,VanWely_Loek,g,NED,2701,0,1972
27-08-13,45,Wojtaszek_Radoslaw,g,POL,2701,0,1987
27-08-13,46,Riazantsev_Alexander,g,RUS,2700,9,1985
27-08-13,47,Kasimdzhanov_Rustam,g,UZB,2699,0,1979
27-08-13,48,Moiseenko_Alexander,g,UKR,2699,0,1980
27-08-13,49,Movsesian_Sergei,g,ARM,2699,0,1978
27-08-13,50,BruzonBatista_Lazaro,g,CUB,2698,25,1982
27-08-13,51,McShane_LukeJ,g,ENG,2697,0,1984
27-08-13,52,Harikrishna_P.,g,IND,2696,9,1986
27-08-13,53,Jobava_Baadur,g,GEO,2696,3,1983
27-08-13,54,Polgar_Judit,g,HUN,2696,0,1976
27-08-13,55,Shirov_Alexei,g,LAT,2696,0,1972
27-08-13,56,Rublevsky_Sergei,g,RUS,2695,0,1974
27-08-13,57,Inarkiev_Ernesto,g,RUS,2693,9,1985
27-08-13,58,Li_Chaob,g,CHN,2693,9,1989
27-08-13,59,Rapport_Richard,g,HUN,2693,8,1996
27-08-13,60,Akopian_Vladimir,g,ARM,2691,0,1971
27-08-13,61,Volokitin_Andrei,g,UKR,2688,0,1986
27-08-13,62,Short_NigelD,g,ENG,2684,17,1965
27-08-13,63,Ragger_Markus,g,AUT,2680,0,1988
27-08-13,64,Berkes_Ferenc,g,HUN,2678,10,1985
27-08-13,65,Cheparinov_Ivan,g,BUL,2678,0,1986
27-08-13,66,Kryvoruchko_Yuriy,g,UKR,2678,0,1986
27-08-13,67,Laznicka_Viktor,g,CZE,2677,18,1988
27-08-13,68,Grachev_Boris,g,RUS,2676,19,1986
27-08-13,69,Matlakov_Maxim,g,RUS,2676,18,1991
27-08-13,70,Gareev_Timur,g,USA,2676,2,1988
27-08-13,71,Bologan_Viktor,g,MDA,2672,0,1971
27-08-13,72,Ni_Hua,g,CHN,2671,13,1983
27-08-13,73,Sargissian_Gabriel,g,ARM,2671,0,1983
27-08-13,74,Fedorchuk_SergeyA.,g,UKR,2669,11,1981
27-08-13,75,Dreev_Aleksey,g,RUS,2668,0,1969
27-08-13,76,Bu_Xiangzhi,g,CHN,2667,3,1985
27-08-13,77,Onischuk_Alexander,g,USA,2667,0,1975
27-08-13,78,Nisipeanu_Liviu-Dieter,g,ROU,2665,28,1976
27-08-13,79,GrandaZuniga_JulioE,g,PER,2664,16,1967
27-08-13,80,Zhigalko_Sergei,g,BLR,2664,12,1989
27-08-13,81,Motylev_Alexander,g,RUS,2663,12,1979
27-08-13,82,Smirin_Ilia,g,ISR,2663,0,1968
27-08-13,83,Yu_Yangyi,g,CHN,2662,19,1994
27-08-13,84,Kurnosov_Igor,g,RUS,2662,9,1985
27-08-13,85,Edouard_Romain,g,FRA,2662,0,1990
27-08-13,86,Efimenko_Zahar,g,UKR,2661,9,1985
27-08-13,87,Safarli_Eltaj,g,AZE,2660,11,1992
27-08-13,88,Iturrizaga_Eduardo,g,VEN,2660,10,1989
27-08-13,89,Petrosian_TigranL.,g,ARM,2660,0,1984
27-08-13,90,Sasikiran_Krishnan,g,IND,2660,0,1981
27-08-13,91,Sutovsky_Emil,g,ISR,2660,0,1977
27-08-13,92,Zvjaginsev_Vadim,g,RUS,2659,0,1976
27-08-13,93,Nielsen_PeterHeine,g,DEN,2658,0,1973
27-08-13,94,Sokolov_Ivan,g,NED,2656,16,1968
27-08-13,95,Rodshtein_Maxim,g,ISR,2656,10,1989
27-08-13,96,Tiviakov_Sergei,g,NED,2656,10,1973
27-08-13,97,Shimanov_Aleksandr,g,RUS,2655,9,1992
27-08-13,98,Gharamian_Tigran,g,FRA,2655,0,1984
27-08-13,99,Swiercz_Dariusz,g,POL,2654,12,1994
27-08-13,100,Khismatullin_Denis,g,RUS,2653,9,1984
27-09-13,1,Carlsen_Magnus,g,NOR,2862,0,1990
27-09-13,2,Aronian_Levon,g,ARM,2813,0,1982
27-09-13,3,Kramnik_Vladimir,g,RUS,2794,9,1975
27-09-13,4,Grischuk_Alexander,g,RUS,2785,0,1983
27-09-13,5,Caruana_Fabiano,g,ITA,2779,9,1992
27-09-13,6,Anand_Viswanathan,g,IND,2775,0,1969
27-09-13,7,Mamedyarov_Shakhriyar,g,AZE,2775,0,1985
27-09-13,8,Karjakin_Sergey,g,RUS,2772,0,1990
27-09-13,9,Nakamura_Hikaru,g,USA,2772,0,1987
27-09-13,10,Topalov_Veselin,g,BUL,2769,0,1975
27-09-13,11,Gelfand_Boris,g,ISR,2764,0,1968
27-09-13,12,Adams_Michael,g,ENG,2761,9,1971
27-09-13,13,DominguezPerez_Leinier,g,CUB,2757,0,1983
27-09-13,14,Ponomariov_Ruslan,g,UKR,2756,0,1983
27-09-13,15,Svidler_Peter,g,RUS,2746,0,1976
27-09-13,16,Kamsky_Gata,g,USA,2741,0,1974
27-09-13,17,Leko_Peter,g,HUN,2740,9,1979
27-09-13,18,Morozevich_Alexander,g,RUS,2739,0,1977
27-09-13,19,Giri_Anish,g,NED,2737,0,1994
27-09-13,20,Wang_Hao,g,CHN,2736,9,1989
27-09-13,21,Radjabov_Teimour,g,AZE,2733,0,1987
27-09-13,22,Ivanchuk_Vassily,g,UKR,2731,0,1969
27-09-13,23,Jakovenko_Dmitry,g,RUS,2724,0,1983
27-09-13,24,Bacrot_Etienne,g,FRA,2723,10,1983
27-09-13,25,Ding_Liren,g,CHN,2722,10,1992
27-09-13,26,Vachier-Lagrave_Maxime,g,FRA,2722,10,1990
27-09-13,27,Korobov_Anton,g,UKR,2720,0,1985
27-09-13,28,Vitiugov_Nikita,g,RUS,2719,0,1987
27-09-13,29,Nepomniachtchi_Ian,g,RUS,2717,10,1990
27-09-13,30,Navara_David,g,CZE,2715,0,1985
27-09-13,31,Wang_Yue,g,CHN,2713,0,1987
27-09-13,32,Naiditsch_Arkadij,g,GER,2710,9,1985
27-09-13,33,Alekseev_Evgeny,g,RUS,2710,0,1985
27-09-13,34,So_Wesley,g,PHI,2710,0,1993
27-09-13,35,Harikrishna_P.,g,IND,2709,20,1986
27-09-13,36,Andreikin_Dmitry,g,RUS,2709,9,1990
27-09-13,37,Areshchenko_Alexander,g,UKR,2709,0,1986
